HUC_12,COMID,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,XS01,XS02,XS03,XS04,XS05,XS06,XS07,XS08,XS09,XS10,XS11,XS12
050800011902,3986372,1.335195951,3.012799211,2.744157287,1.765612019,1.221588762,0.76902892,0.477393717,0.346824737,0.307181152,0.290502529,0.498801253,1.343096351,0.43466004,0.618798864,0.593405976,0.489149136,0.4189476,0.348151704,0.291303456,0.260515608,0.25011888,0.245559072,0.295954704,0.435729888,3.071816657,4.868785943,4.624418018,3.609557677,2.915850962,2.208890294,1.638819269,1.331301183,1.228140602,1.183025033,1.685397279,3.082405839
050800010405,3982994,0.909622063,1.439203728,2.920089855,1.818253037,1.111153061,0.715170278,0.447632711,0.328532054,0.277759948,0.251934984,0.557247224,1.070348485,0.351851976,0.422989248,0.57300876,0.466472016,0.380762256,0.32093916,0.27095196,0.2441448,0.231340152,0.224405952,0.29277564,0.375123456,2.585240741,3.402459366,5.096064945,3.897882348,2.91823321,2.228367139,1.652074084,1.345644283,1.200656029,1.122675143,1.9033251,2.853323266
050800010704,3983608,0.668135996,1.324633767,1.966066976,1.14779506,0.725109491,0.4721551,0.290898965,0.209063278,0.190572378,0.19728347,0.339858793,0.764243373,0.346502736,0.457160376,0.541882584,0.430551336,0.357716328,0.303989232,0.256370328,0.23024592,0.22370796,0.22611588,0.270351504,0.36518088,1.928227186,2.897525325,3.628215843,2.665872717,2.0270517,1.553196793,1.134682658,0.907999927,0.851880182,0.872488347,1.257099694,2.092780358
050800011703,3985298,0.53142226,1.197236274,1.290030581,0.752491882,0.538926224,0.340340179,0.214216945,0.149116514,0.140649777,0.124424224,0.308795212,0.59490863,0.331811376,0.46004988,0.474850968,0.38005512,0.33358836,0.281702256,0.240792,0.215103456,0.211403184,0.204005688,0.272253456,0.346499688,1.601579387,2.602405361,2.716706225,1.979954596,1.615542654,1.208155675,0.889634807,0.693231606,0.66531532,0.609905661,1.134219623,1.71690957
050800011605,3981914,0.394142188,0.823567167,0.936183265,0.544872762,0.397455259,0.251765083,0.159027411,0.107179264,0.103583025,0.111511742,0.258193007,0.435314883,0.333387192,0.448034664,0.472967304,0.37830252,0.334453992,0.282683712,0.241837464,0.2138934,0.211738464,0.216441528,0.285225744,0.346356432,1.182235543,1.838177339,1.979382629,1.440309629,1.188370504,0.890624654,0.657579714,0.501087291,0.489202684,0.515204928,0.905223363,1.256840764
050800011403,3985946,0.663350448,1.709459712,1.533357243,0.971607641,0.648823906,0.400881597,0.247772408,0.179132372,0.156450577,0.162538699,0.075747565,0.665870648,0.34567368,0.510043176,0.48670464,0.402211032,0.342729312,0.286612584,0.24318468,0.21957792,0.210866736,0.213262464,0.173510448,0.346179648,1.919007685,3.351598047,3.150488237,2.415666313,1.893108886,1.398688054,1.018865201,0.815803208,0.741940528,0.762153341,0.436559098,1.923482942
050800011203,3983670,0.634353998,1.329532582,1.908442193,1.137940797,0.731820584,0.462130937,0.290191044,0.208751793,0.188675149,0.174771577,0.261534395,0.729357018,0.341906352,0.461226408,0.538929072,0.432102768,0.361453176,0.303525936,0.257653536,0.231391968,0.22421088,0.219023184,0.248863104,0.36097464,1.855344289,2.882602901,3.541175068,2.633495737,2.024662203,1.522541838,1.126283957,0.902156609,0.841507553,0.797959257,1.050916713,2.020521491
050800011201,3983360,0.607566261,1.054009664,2.062797324,1.218728761,0.760817034,0.483368571,0.307747489,0.221635958,0.20294684,0.175847617,0.274248659,0.701464924,0.3140202,0.388784592,0.51506628,0.412412688,0.341933784,0.28885896,0.247320816,0.222796608,0.21691092,0.207901032,0.238219488,0.331466952,1.934799929,2.711037644,4.004916269,2.955119462,2.225042011,1.673372263,1.244325059,0.994790542,0.935622972,0.845823687,1.151243593,2.116243926
050800011301,3983992,0.422572302,0.854942233,1.28634939,0.739692667,0.492260061,0.313269274,0.196830401,0.140111757,0.128756701,0.135892547,0.167890583,0.465472324,0.300404784,0.394072872,0.466767672,0.371865144,0.317833248,0.270074136,0.231568752,0.208852008,0.203810616,0.207001872,0.220428312,0.311280048,1.406676339,2.169502885,2.7558665,1.989142244,1.54879977,1.159938077,0.849986879,0.670866219,0.631746785,0.656479797,0.761656168,1.495349051
050800010804,3985850,1.974986783,3.782394468,5.590368489,3.488890353,2.305954086,1.438807293,0.865447783,0.630276372,0.530402854,0.512846409,0.916588008,2.383428978,0.356445312,0.464585304,0.550020744,0.449028312,0.378948696,0.315815472,0.263341104,0.237100872,0.224573592,0.22226016,0.268583664,0.383993136,5.540784845,8.141442347,10.163923,7.769867199,6.085135298,4.555848019,3.286413589,2.658262563,2.361822015,2.307414918,3.412672215,6.206957247
050800010403,3981332,1.823378386,3.073538847,5.745120056,3.433021214,2.212791661,1.403864304,0.858000452,0.64151816,0.53878464,0.465982028,0.82937212,2.278231893,0.332817216,0.4091178,0.533265888,0.42818304,0.358667304,0.301855632,0.25403556,0.231138984,0.219001848,0.209726784,0.251176536,0.362794296,5.478617988,7.512601131,10.77346252,8.017648748,6.169482515,4.650780556,3.377481688,2.775464998,2.460183077,2.22185273,3.301949033,6.279679472
050800010402,3981374,0.754162575,1.374018348,2.250311482,1.301300686,0.87660462,0.562146039,0.347447708,0.24964132,0.226591406,0.211555161,0.408612096,0.886827002,0.291413184,0.365467392,0.446763648,0.357740712,0.30783276,0.262893048,0.224811336,0.203752704,0.198248016,0.194517264,0.236576616,0.309152544,2.587949403,3.759619538,5.036917154,3.63755268,2.847665142,2.138306977,1.545507953,1.22521721,1.142969353,1.087590667,1.727187172,2.868574168
050800010401,3981314,0.577861889,1.071396208,1.782913612,1.001708448,0.640555387,0.424696065,0.266065091,0.196405648,0.1810296,0.160216718,0.242873593,0.659131238,0.339538056,0.434794152,0.540620712,0.422839896,0.3533394,0.302495712,0.256650744,0.232434384,0.226570032,0.218245944,0.24896064,0.357307896,1.7019061,2.464145856,3.297901048,2.369001738,1.812861478,1.403973837,1.036681548,0.844993949,0.799000639,0.734110862,0.975550164,1.844715008
050800010102,3981012,1.379879935,2.3474949,4.518604163,2.695678846,1.591859848,1.058908479,0.687278184,0.485860454,0.399663973,0.383834856,0.435994487,1.689977722,0.207699864,0.244763544,0.307460904,0.256254504,0.216664032,0.192789048,0.172525944,0.15931896,0.152884632,0.151634952,0.155667456,0.220623384,6.643624643,9.590868238,14.69651622,10.51953743,7.347134796,5.492575899,3.983622219,3.049608496,2.614154004,2.531308584,2.800806914,7.660011787
050800010202,3980196,0.992109037,1.780846483,3.335752846,1.923761607,1.133580003,0.74917881,0.491382239,0.343738201,0.287925696,0.284244506,0.306897983,1.191119835,0.2955798,0.369018312,0.477792288,0.38052756,0.310368696,0.267650976,0.232809288,0.20881848,0.198507096,0.197796912,0.202109832,0.316132464,3.356484569,4.825902739,6.98159625,5.055511899,3.652365776,2.799088655,2.110664241,1.646110061,1.450455435,1.437052294,1.51847132,3.767787149
050800010201,3980154,0.440525183,0.868902438,1.406724305,0.790181604,0.473542626,0.317233632,0.211441894,0.144699086,0.129266405,0.133570565,0.140961262,0.498744619,0.242395248,0.306848256,0.368902488,0.296381424,0.248201688,0.218654376,0.194495928,0.176162208,0.171385992,0.1727454,0.175028352,0.252505464,1.817383741,2.831700754,3.813268685,2.666096929,1.907894461,1.450845111,1.087127611,0.821396869,0.754241366,0.773222126,0.80536245,1.975183472
050800010203,3982050,1.04911085,1.712829417,3.464254696,2.004351353,1.209893905,0.795533488,0.501236502,0.36412633,0.312702937,0.285603715,0.423365174,1.239994713,0.253032768,0.300316392,0.39389304,0.318275208,0.26554176,0.231300528,0.201436224,0.184666128,0.177625248,0.173696376,0.19222212,0.267794232,4.146146201,5.703416339,8.794912183,6.297541569,4.556322534,3.439393309,2.48831363,1.971808985,1.760464464,1.644269854,2.202478953,4.630401123
050800010303,3982084,0.867231744,1.444527296,2.846126252,1.665710184,1.032687079,0.665360945,0.41962735,0.309842935,0.274984897,0.235935966,0.414671902,1.022521331,0.310536336,0.37792152,0.500996712,0.40023288,0.331573632,0.282113736,0.241270536,0.21936456,0.211665312,0.202475592,0.240343944,0.330330048,2.792690077,3.822294363,5.680928005,4.161852431,3.114503021,2.358484752,1.739239928,1.412456668,1.299149562,1.165256333,1.725327024,3.095453583
050800010601,3984438,0.817479044,1.502378613,2.638535449,1.580136674,0.984520123,0.622574189,0.394085554,0.285632032,0.256692214,0.219455561,0.350336026,0.959856149,0.3304794,0.420691056,0.534567384,0.429563784,0.355018848,0.298633896,0.254517144,0.229297992,0.221836488,0.211628736,0.244794024,0.35152584,2.473615737,3.57121596,4.935833215,3.678468094,2.773148885,2.084740539,1.548365458,1.245680475,1.157123505,1.036983754,1.431146155,2.730542225
050800011501,3982122,0.635373404,1.049563919,1.946018649,1.16251982,0.764243373,0.484756097,0.304462735,0.216652193,0.193687231,0.177744846,0.41172695,0.724203352,0.312822336,0.379652784,0.490478064,0.39558468,0.335365344,0.283534104,0.24205692,0.217584528,0.210446112,0.20525232,0.267794232,0.328565256,2.031099864,2.764536343,3.967595682,2.938738225,2.278838248,1.70969238,1.257814627,0.995715069,0.920364976,0.865982154,1.537475047,2.204138565
050800010802,3983870,0.527316317,1.113078606,1.462423543,0.85613154,0.568262478,0.366278411,0.224241108,0.159423846,0.149626217,0.158574341,0.269972815,0.588480706,0.321585336,0.432398424,0.48518064,0.38837616,0.330805536,0.28154376,0.238527336,0.2145792,0.21058632,0.214237824,0.253496064,0.335240376,1.639739933,2.574196723,3.01418363,2.204387468,1.717814292,1.300964407,0.940106539,0.742960391,0.71052202,0.740179012,1.064998056,1.755399254
050800010103,3980984,0.054085177,0.055416069,0.458732915,0.224184475,0.131418485,0.083194895,0.054085177,0.033272295,0.020784565,0.016621989,0.024947142,0.11233293,0.156094176,0.156898848,0.287231328,0.22611588,0.193493136,0.172047408,0.156094176,0.141972792,0.131365752,0.127183896,0.135169656,0.185537856,0.346490679,0.353196148,1.597085242,0.991458338,0.67918939,0.48355797,0.346490679,0.234356839,0.158219057,0.13069256,0.184561703,0.605444802
050800011702,3982008,2.03382919,3.579532579,5.380512339,3.255644487,2.248782373,1.401145887,0.868817487,0.621158347,0.526863248,0.453664199,1.318828814,2.535377177,0.394694664,0.499969536,0.598057224,0.48002952,0.411172152,0.340714584,0.28541472,0.254175768,0.240767616,0.22956012,0.332908656,0.432032664,5.152917877,7.159501372,8.996651363,6.782175578,5.469199122,4.112374264,3.044052834,2.443814184,2.188264587,1.976232629,3.961533561,5.868484928
050800010204,3981116,2.284433283,3.555491576,8.005285801,4.76637657,2.805633161,1.815789471,1.145812881,0.83251529,0.660886883,0.603573585,0.820508947,2.903864302,0.32132016,0.381512064,0.536405328,0.429926496,0.347529912,0.295226232,0.25158192,0.2269998,0.21165312,0.206121,0.225975672,0.352205544,7.109523668,9.319473515,14.92394908,11.08649179,8.073069581,6.1505018,4.554432532,3.667471469,3.122500074,2.92824887,3.630961421,8.244800093
050800010101,3980290,0.650324699,1.193611718,2.163576981,1.250132144,0.736776032,0.497243826,0.328985124,0.227752397,0.196717133,0.198444461,0.165625236,0.746743562,0.27517344,0.3441192,0.437010048,0.35033712,0.287587944,0.25110948,0.220166184,0.19778472,0.190018416,0.190463424,0.181633368,0.288974784,2.363326559,3.468599595,4.950863238,3.568369072,2.561915571,1.980187392,1.494258191,1.151516645,1.03525299,1.041903253,0.911865686,2.584113227
050800020905,3885996,2.000103826,4.320046434,2.51586687,1.600921239,1.281563843,0.754955447,0.455957864,0.331788492,0.27226648,0.268075587,0.493251151,1.332760702,0.545463984,0.773530584,0.603952056,0.495129312,0.450430392,0.363117384,0.299895768,0.267916152,0.250582176,0.24929592,0.308677056,0.457922376,3.666793564,5.58484244,4.16567316,3.233339656,2.845198428,2.079094751,1.52038779,1.238404214,1.0865357,1.075330823,1.597952103,2.910451142
050800020904,3885946,129.9825095,156.9207221,185.1449159,180.5328379,139.600468,108.4044211,79.54482547,49.87805816,33.82656871,39.39414214,75.82110351,120.1073773,0.722266272,0.788346912,0.852089736,0.842000856,0.746537496,0.664534104,0.578056248,0.47179992,0.401400264,0.427308264,0.565888632,0.69645276,179.9648059,199.0503415,217.2833542,214.4093282,186.9972624,163.1284541,137.6074141,105.718666,84.2714162,92.19138841,133.9859103,172.4558853
050800020902,3885916,128.9442723,155.5896037,183.4317184,178.9884087,138.4288301,107.7463659,79.2752774,49.64574675,33.69781201,39.29559951,75.66029213,119.1007701,0.416634168,0.450473064,0.483037896,0.478005648,0.429024288,0.387288024,0.34318956,0.28835604,0.252209808,0.26566368,0.337087464,0.40331136,309.4903927,345.3915809,379.7460198,374.4483135,322.6596583,278.2073268,230.9955973,172.1682221,133.6102362,147.9148354,224.4529987,295.3072536
050800020706,3885870,110.7015403,139.8603034,177.7696233,173.6982838,145.1359301,109.849628,76.79205986,49.33494104,31.39491614,27.91180243,67.8284187,88.67324236,0.744144816,0.830086224,0.930060624,0.91984068,0.844701384,0.741483912,0.629384568,0.517282176,0.42696384,0.406807416,0.595237824,0.67188588,148.7634368,168.4888863,191.1376729,188.8351837,171.8192167,148.1483633,122.0113485,95.37336357,73.53062063,68.61183284,113.9517953,131.9766422
050800020106,3883730,89.19458382,108.5337441,120.8092953,120.5697631,90.04898803,80.70035103,62.92657434,36.9622064,23.58365737,29.68758019,57.11448494,80.37006333,0.661732992,0.72408288,0.760972824,0.760271784,0.664613352,0.632350272,0.565730136,0.44962572,0.374135904,0.410556456,0.542068512,0.63117984,134.7893862,149.8913275,158.7563859,158.5877125,135.4907899,127.6196984,111.230727,82.20661043,63.03500178,72.31059154,105.3639599,127.3330646
050800020103,3883700,2.453683075,2.701342215,3.121705803,4.582260434,4.294391371,1.966406778,1.564081022,0.874282639,0.565374159,0.859529562,1.495639204,2.279449518,0.407374344,0.423790872,0.450116448,0.530620224,0.515831328,0.372618,0.340729824,0.275167344,0.237731808,0.273536664,0.334935576,0.395353032,6.023165452,6.374234071,6.935329328,8.63566865,8.325185265,5.277272645,4.59038485,3.177276148,2.378201571,3.142282826,4.465453391,5.765605252
050800020102,3881992,1.690289207,2.533253414,3.166078301,2.615995239,2.03060107,1.239853128,0.707184927,0.551300686,0.288860152,0.374433663,1.150088725,1.97555312,0.380804928,0.449543424,0.494236248,0.455663808,0.410144976,0.337285584,0.274566888,0.252200664,0.20624292,0.22282404,0.327769728,0.40556688,4.438727241,5.635169549,6.406001815,5.741064341,4.950934885,3.67597427,2.575638061,2.185960488,1.400582149,1.680400654,3.508831434,4.871090854
050800020101,3881994,0.880172543,1.255738879,1.518915652,1.133410102,0.855027183,0.626708449,0.283395001,0.279175791,0.09239787,0.13909235,0.801026957,1.094446121,0.352553016,0.406249632,0.4394454,0.389711184,0.348605856,0.309887112,0.235643928,0.234522264,0.172117512,0.191066928,0.339937344,0.384267456,2.4965679,3.091052349,3.456437709,2.908333526,2.45270459,2.022376616,1.202640794,1.190402079,0.536830154,0.727977112,2.356395879,2.84813638
050800020401,3882202,1.344767045,3.149456313,2.984963751,1.93406894,1.36447557,0.830787962,0.510694328,0.355829494,0.314571849,0.319555614,0.313184323,1.329645849,0.391954512,0.562170072,0.549021,0.455374248,0.394264896,0.324721728,0.272183352,0.241075464,0.231760776,0.23291292,0.231437688,0.390171432,3.430926304,5.602319421,5.436884474,4.24720754,3.460809177,2.558461263,1.876287894,1.47600875,1.357312718,1.371996083,1.353212288,3.407850344
050800020305,3882638,1.071254624,2.561343726,2.014602051,1.320754359,0.961725061,0.578230008,0.360020388,0.250009439,0.226902892,0.234831609,0.219795363,0.928452766,0.388046976,0.561133752,0.505215144,0.422626536,0.371679216,0.305943,0.258796536,0.229785672,0.222970344,0.225344736,0.220809312,0.36653724,2.760631289,4.564586814,3.987612159,3.12510987,2.587513694,1.889992605,1.391132947,1.088011435,1.017637089,1.042099376,0.995408035,2.533038025
050800020304,3882542,9.848316079,13.22742202,16.11089819,14.02788264,11.04603374,7.080995611,4.072019175,2.336139845,1.101298798,2.085875554,5.348004599,10.38245676,0.459833472,0.521869416,0.569101224,0.53542692,0.482821488,0.401046696,0.322883784,0.264401808,0.20830032,0.254450088,0.358530144,0.470236296,21.41713616,25.34622956,28.30937188,26.19943472,22.87809059,17.65628712,12.61140812,8.83556683,5.287072041,8.197582365,14.91647129,22.07923303
050800020303,3882412,1.037699161,2.481999921,2.450879707,1.549667747,1.111719398,0.671930453,0.413312693,0.281469455,0.253209242,0.260430038,0.32470928,1.087933246,0.408316176,0.593427312,0.5900928,0.48290988,0.42002964,0.34354008,0.286783272,0.251207016,0.242617752,0.244854984,0.263600184,0.416304984,2.541410851,4.182483467,4.153380124,3.209020588,2.646764161,1.955901195,1.441202236,1.120468129,1.043655051,1.0636093,1.231824937,2.613308243
050800020205,3882178,4.495894052,7.626378077,14.09185039,9.239532194,6.398531291,3.81425092,2.24521445,1.573368948,1.179283394,1.174158044,2.10198784,5.790993348,0.454206864,0.5708904,0.754709184,0.622041936,0.528447,0.424092624,0.3431286,0.300261528,0.27098244,0.270574008,0.334560672,0.506032008,9.898340179,13.3587429,18.67189467,14.85355192,12.1081798,8.993910067,6.54336144,5.239995141,4.351881227,4.339507896,6.282830039,11.44392698
050800020202,3881850,2.00330363,3.433530918,6.864768171,4.238239064,2.900551231,1.74270369,1.041578568,0.733123158,0.598448236,0.586073774,0.986927055,2.518273802,0.366756696,0.457102464,0.618564168,0.50005488,0.425991528,0.347301312,0.28672536,0.253938024,0.237597696,0.236012736,0.281287728,0.401988528,5.462214191,7.5115126,11.09790791,8.475547852,6.808941118,5.017843671,3.632669843,2.887016079,2.518745956,2.483229439,3.508603314,6.264541464
050800020201,3881844,0.817960431,1.622838479,2.576691456,1.525966546,1.057945706,0.648625688,0.396832288,0.269519746,0.243241712,0.250745677,0.36664653,0.953541492,0.33592008,0.442072776,0.538926024,0.43088052,0.371334792,0.307884576,0.258766056,0.228167184,0.2210562,0.223122744,0.251987304,0.35644836,2.434985223,3.670975836,4.781159828,3.541507391,2.849034695,2.106717058,1.533556195,1.181237991,1.100361412,1.12380151,1.455019852,2.675118192
050800020204,3882034,0.971494373,1.916512495,3.087385785,1.885590498,1.331911197,0.807681416,0.485322434,0.338329683,0.284442724,0.290615797,0.483963225,1.152184171,0.355850952,0.469611456,0.577833744,0.466380576,0.403613112,0.3313938,0.275133816,0.243553488,0.230392224,0.231955848,0.274865592,0.380676912,2.730059784,4.081059928,5.343034769,4.043029653,3.299970088,2.437225487,1.763950506,1.389139141,1.234602102,1.252892734,1.76072684,3.026672054
050800020701,3885740,2.323765383,4.961394693,4.093115225,2.740504414,1.99027788,1.181095672,0.718596616,0.523776712,0.433842407,0.43273805,0.631154194,2.052603259,0.49754028,0.697678056,0.639055872,0.53448204,0.465676488,0.375723912,0.310386984,0.276938232,0.25952196,0.259299456,0.295979088,0.471812112,4.670507044,7.111295318,6.404941109,5.127402249,4.273949687,3.143520106,2.3151635,1.891312398,1.671698252,1.668873728,2.132428335,4.3504675
050800020605,3885864,10.93460695,16.97408062,24.5027939,17.90273161,13.17500753,7.452059569,4.25848561,2.999999996,1.927272896,1.966803214,4.849344931,12.18519216,0.407240232,0.489627672,0.574779648,0.500978424,0.4398264,0.349535496,0.283845,0.251621544,0.218614752,0.219965016,0.297405552,0.425778168,26.85050761,34.66732294,42.62989127,35.73553421,29.95501756,21.31989356,15.00285582,11.92266747,8.815841012,8.941436461,16.30549564,28.61864012
050800020505,3885016,4.993760848,7.705240495,9.517292142,7.555246158,5.863994178,3.308568674,1.890574263,1.207770141,0.748980593,0.944678319,2.360010946,5.133702704,0.480114864,0.5801106,0.637803144,0.575063112,0.514496304,0.404298912,0.324526656,0.275709888,0.234991656,0.25348692,0.3533394,0.485823768,10.40117943,13.2823646,14.92199001,13.1381165,11.39754384,8.183471623,5.825636287,4.380583337,3.187264626,3.726733985,6.679161583,10.56700607
050800020504,3883324,4.244610355,6.369874643,8.311390913,6.676800943,5.246970091,2.957269875,1.682841877,1.048459562,0.631833798,0.839764403,2.224458202,4.489069691,0.442420248,0.526228056,0.59181492,0.537167328,0.483934008,0.381582168,0.307180488,0.259817616,0.220717872,0.241380264,0.341226648,0.452935848,9.594068929,12.10477961,14.04390229,12.42964826,10.84232561,7.750021156,5.478348861,4.035367495,2.862630889,3.479010209,6.519004933,9.91104968
050800020503,3882756,3.205070599,4.46681265,6.152146409,5.187108277,4.18412557,2.34282262,1.323331192,0.773418031,0.441403005,0.667626292,1.895926147,3.395473076,0.396197328,0.454444608,0.521232384,0.484226616,0.442148976,0.349870776,0.282927552,0.236046264,0.19946112,0.225375216,0.322673472,0.405600408,8.089581561,9.829168553,11.80307786,10.71215027,9.463157889,6.696251248,4.677279335,3.276552732,2.212977671,2.962287975,5.875680252,8.371473521
050800020501,3882260,1.403128066,2.552395602,4.309059498,2.804358903,2.050422862,1.203296079,0.709478592,0.489739862,0.377803367,0.391055652,0.780299025,1.673355733,0.364446312,0.465588096,0.584716128,0.484635048,0.424796712,0.343259664,0.282284424,0.248646696,0.228740208,0.231227376,0.29204412,0.390960864,3.850026793,5.482089478,7.369489726,5.786537549,4.826833175,3.50549804,2.51334658,1.969621434,1.651670122,1.691216924,2.671853229,4.280110587
050800020502,3882702,0.872526994,1.995233328,2.466255755,1.515319412,1.126047722,0.66989164,0.400428528,0.278439553,0.228403685,0.236247451,0.431633693,1.00510647,0.3252978,0.452853552,0.495598704,0.404076408,0.358847136,0.295012872,0.246952008,0.220114368,0.20752308,0.209577432,0.253169928,0.34334196,2.682240686,4.405912948,4.976315989,3.750081376,3.13795934,2.270720038,1.621483182,1.264976726,1.100618228,1.12725616,1.704916915,2.927421018
050800020604,3884954,4.558162797,8.32928716,12.48033865,8.057190581,5.849637537,3.401419614,1.988040849,1.42481877,1.037529259,0.97834705,2.329853505,5.455467032,0.450171312,0.584551536,0.702048888,0.575974464,0.50061876,0.398897856,0.323246496,0.286079184,0.25630632,0.251319792,0.343396824,0.485832912,10.12539599,14.24902108,17.77702218,13.98879826,11.68481488,8.52704411,6.150231708,4.980504874,4.048004979,3.892837258,6.784726421,11.2291014
050800020802,3883304,1.334799515,2.95964849,3.158376119,1.951625385,1.493458807,0.875641847,0.521596314,0.3618893,0.295429661,0.29121045,0.692601751,1.458629085,0.438192672,0.619335312,0.63777876,0.515121144,0.459345792,0.36915852,0.302980344,0.266108688,0.248530872,0.247354344,0.33694116,0.454795128,3.046147506,4.778749786,4.952150052,3.78867264,3.251273512,2.371994143,1.721551661,1.359930419,1.188704076,1.177300733,2.055556973,3.207222319
050800020801,3883206,0.816148153,1.917475268,2.010099673,1.212867174,0.934852374,0.551385637,0.330712451,0.227752397,0.194423469,0.192101487,0.451087366,0.893509778,0.324654672,0.45703236,0.466240368,0.378656088,0.341900256,0.281293824,0.23676864,0.211116672,0.201680064,0.200994264,0.262353552,0.336017616,2.51389622,4.19549125,4.311294797,3.20308378,2.734283924,1.960176833,1.396774723,1.078798728,0.964019273,0.955756067,1.719387304,2.659115877
050800020302,3882466,0.91279355,2.237880387,2.023068788,1.287482064,0.957647435,0.571943668,0.345465529,0.251623499,0.210592388,0.218889224,0.294665106,0.922817714,0.355512624,0.515017512,0.493053624,0.40791384,0.362260896,0.298027344,0.250106688,0.225926904,0.214027512,0.21651468,0.237463584,0.357036624,2.567541878,4.345251054,4.103141504,3.156259823,2.643529693,1.919097959,1.381272653,1.113738534,0.983950083,1.010967128,1.240885448,2.584658413
050800020403,3883780,2.640744163,5.545146485,4.285499881,2.937334815,2.160858564,1.275504038,0.789756852,0.565600694,0.476204409,0.472466586,0.583751793,2.149390241,0.561962808,0.787895808,0.699159384,0.589175352,0.514691376,0.411973776,0.340516464,0.300468792,0.28244292,0.281656536,0.3039618,0.513502656,4.699144011,7.037918503,6.129503486,4.985501862,4.198357821,3.096080655,2.319291239,1.882394142,1.68601999,1.677456494,1.920477483,4.185743182
050800020705,3885836,1.803216791,3.990410023,2.488682697,1.670524048,1.207175487,0.729328701,0.450860832,0.329947897,0.287019557,0.293107679,0.32201918,1.280317902,0.232153968,0.304641504,0.257930904,0.226658424,0.205639416,0.179429664,0.160175448,0.150065232,0.146063208,0.146648424,0.149345904,0.209181192,7.767331341,13.09870773,9.648641006,7.370227053,5.870350689,4.064705271,2.814793635,2.198696475,1.965036651,1.998710052,2.156196929,6.120616724
050800020104,3883590,1.294901078,3.02574001,2.320055876,1.552272897,1.139526541,0.683115607,0.430869138,0.296052631,0.265328853,0.272153213,0.26068489,1.077456013,0.365092488,0.519443208,0.463488024,0.392484864,0.34730436,0.287033208,0.245129304,0.21782532,0.210827112,0.212412072,0.209735928,0.339879432,3.546775463,5.824967895,5.005643632,3.954987923,3.281060281,2.37991838,1.757721867,1.359128641,1.258513908,1.281251155,1.242919572,3.170112433
050800020903,3885522,1.166370911,2.700719244,1.476978402,0.957364267,0.721853054,0.431775277,0.266461527,0.201672581,0.169816129,0.178650985,0.212687835,0.76435664,0.430149,0.618996984,0.47504604,0.396688056,0.354540312,0.292315392,0.247479312,0.22637496,0.21482304,0.218120976,0.230163624,0.362577888,2.711550908,4.363057195,3.109126858,2.413393225,2.036025324,1.477087039,1.076702228,0.890878485,0.790493092,0.819045415,0.924072323,2.108117085
050800020203,3883498,0.634382314,1.49872574,1.791125498,1.061966698,0.739352865,0.460488559,0.290615797,0.195810994,0.180972967,0.189722872,0.252954391,0.725704145,0.324621144,0.458047344,0.494184432,0.397190976,0.344155776,0.288541968,0.246357648,0.217538808,0.21247608,0.215484456,0.2355342,0.341692992,1.954223642,3.271988714,3.624406966,2.673692914,2.148308749,1.595915362,1.179649989,0.900119827,0.851733365,0.880448065,1.073960345,2.123848489
050800020301,3882180,1.155780411,2.397134332,3.62325379,2.209252055,1.587499054,0.952352185,0.575200105,0.409914671,0.329608094,0.333940572,0.527061466,1.382711619,0.362553504,0.489603288,0.586636368,0.472824048,0.411848808,0.33631632,0.279397968,0.248875296,0.231940608,0.232900728,0.270988536,0.389372856,3.18788923,4.896074824,6.176319757,4.672461277,3.854567558,2.831715645,2.058712557,1.647068544,1.421088344,1.433832238,1.944958534,3.551124836
050800020306,3883798,11.58428036,15.34184095,18.13028579,16.30413235,13.25522916,8.162585884,4.719030803,2.576833041,1.256390167,2.252520196,6.021803964,11.34115191,0.281900376,0.31213044,0.332356968,0.31929324,0.295835832,0.250024392,0.21063204,0.178585368,0.15175992,0.172754544,0.226752912,0.279794208,41.09352575,49.15201783,54.55064143,51.06319304,44.80602999,32.64715822,22.40414518,14.42913868,8.27880093,13.03884775,26.55667754,40.53390524
050800020704,3885818,2.721673711,5.647795054,3.870318276,2.680302798,1.935201613,1.15776259,0.7160481,0.52621196,0.445792116,0.443979838,0.48634184,2.017462053,0.244437408,0.315669168,0.275362416,0.243218208,0.21951696,0.189549024,0.168033192,0.156859224,0.1515618,0.151436832,0.154283664,0.222324168,11.13444024,17.89150043,14.05536141,11.02015684,8.815727101,6.107984972,4.26134915,3.35467655,2.941322391,2.931782394,3.152257522,9.074416295
050800020703,3884980,1.314354752,2.960441361,1.835894432,1.228696291,0.908206221,0.547534546,0.34051008,0.244742505,0.215746054,0.223929623,0.271841727,0.941365248,0.4021074,0.568195968,0.461933544,0.391277856,0.34719768,0.28753308,0.244391688,0.220199712,0.212028024,0.214384128,0.227438712,0.352065336,3.268665913,5.210247042,3.974369163,3.140214229,2.615818807,1.904248881,1.393296487,1.111456972,1.017535561,1.044525194,1.195230684,2.673836791
